'ICD-9-CM CODE','CCS LVL 1','CCS LVL 1 LABEL','CCS LVL 2','CCS LVL 2 LABEL','CCS LVL 3','CCS LVL 3 LABEL'
'9805','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9811','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9812','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9813','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9814','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9815','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9816','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9817','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9818','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9819','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9820','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9821','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9822','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9823','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9824','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9825','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9826','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9827','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9828','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9829','16',"Miscellaneous diagnostic and therapeutic procedures",'16.40',"Nonoperative removal of foreign body [229.]",' '," "
'9852','16',"Miscellaneous diagnostic and therapeutic procedures",'16.41',"Extracorporeal shock wave lithotripsy; other than urinary [230.]",' '," "
'9859','16',"Miscellaneous diagnostic and therapeutic procedures",'16.41',"Extracorporeal shock wave lithotripsy; other than urinary [230.]",' '," "
'0001','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",' '," "
'0002','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",' '," "
'0003','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",' '," "
'0009','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",' '," "
'0014','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",' '," "
'1762','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",' '," "
'1769','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",' '," "
'9976','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",' '," "
'9977','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",' '," "
'1781','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.1',"Inject antibiotic"
'9921','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.1',"Inject antibiotic"
'9983','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.2',"Other phototherapy (newborn)"
'9910','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.3',"Injection of Thromobolytic Agent (not coronary)"
'9975','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.3',"Injection of Thromobolytic Agent (not coronary)"
'0011','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0012','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0013','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0016','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0017','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0018','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0019','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0091','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0092','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0093','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0094','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0095','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0096','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0110','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0116','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'0117','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'1741','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'1742','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'1743','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'1744','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'1745','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'1749','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'3898','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'3899','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'923 ','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9230','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9231','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9232','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9233','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9239','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9393','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9395','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9397','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9398','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9657','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9658','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9659','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9715','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9716','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9729','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9738','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9739','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9779','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9781','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9783','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9784','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9785','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9787','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9789','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9911','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9912','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9913','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9914','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9916','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9917','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9918','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9919','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9920','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9922','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9923','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9924','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
'9926','16',"Miscellaneous diagnostic and therapeutic procedures",'16.42',"Other therapeutic procedures [231.]",'16.42.4',"Other therapies"
