'ICD-9-CM CODE','CCS LVL 1','CCS LVL 1 LABEL','CCS LVL 2','CCS LVL 2 LABEL','CCS LVL 3','CCS LVL 3 LABEL','CCS LVL 4','CCS LVL 4 LABEL'
'81350','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81351','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81352','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81353','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81354','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81380','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81381','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81382','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81383','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81390','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81391','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81392','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81393','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.2',"Fracture of radius and ulna"
'81000','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81001','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81002','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81003','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81010','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81011','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81012','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81013','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81100','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81101','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81102','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81103','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81109','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81110','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81111','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81112','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81113','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81119','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81400','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81401','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81402','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81403','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81404','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81405','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81406','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81407','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81408','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81409','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81410','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81411','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81412','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81413','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81414','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81415','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81416','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81417','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81418','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81419','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81500','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81501','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81502','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81503','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81504','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81509','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81510','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81511','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81512','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81513','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81514','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81519','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81600','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81601','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81602','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81603','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81610','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81611','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81612','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'81613','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'8170 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'8171 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'8180 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'8181 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'8190 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'8191 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'9052 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.3',"Fracture of upper limb [229.]",'16.2.3.3',"Other fracture of upper limb"
'82340','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",' '," "
'82341','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",' '," "
'82342','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",' '," "
'V5414','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",' '," "
'V5415','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",' '," "
'V5416','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",' '," "
'V5424','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",' '," "
'V5425','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",' '," "
'V5426','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",' '," "
'82300','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82301','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82302','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82310','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82311','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82312','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82320','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82321','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82322','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82330','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82331','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82332','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82380','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82381','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82382','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82390','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82391','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'82392','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.1',"Fracture of tibia and fibula"
'8240 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.2',"Fracture of ankle"
'8241 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.2',"Fracture of ankle"
'8242 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.2',"Fracture of ankle"
'8243 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.2',"Fracture of ankle"
'8244 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.2',"Fracture of ankle"
'8245 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.2',"Fracture of ankle"
'8246 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.2',"Fracture of ankle"
'8247 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.2',"Fracture of ankle"
'8248 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.2',"Fracture of ankle"
'8249 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.2',"Fracture of ankle"
'82100','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82101','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82110','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82111','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82120','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82121','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82122','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82123','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82129','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82130','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82131','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82132','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82133','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'82139','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
'8220 ','16',"Injury and poisoning",'16.2',"Fractures",'16.2.4',"Fracture of lower limb [230.]",'16.2.4.3',"Other fracture of lower limb"
